,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,6,0.1,0,0,8
1,gene-selection-inference,6,0.1,1,0,8
2,gene-selection-inference,6,0.1,2,0,8
3,gene-selection-inference,6,0.1,3,0,8
4,gene-selection-inference,6,0.1,4,0,9
5,gene-selection-inference,6,0.1,5,0,6
6,gene-selection-inference,6,0.1,6,0,6
7,gene-selection-inference,6,0.1,7,0,7
8,gene-selection-inference,6,0.1,8,0,5
9,gene-selection-inference,6,0.1,9,0,4
10,gene-selection-inference,6,0.1,10,0,3
11,gene-selection-inference,6,0.1,11,0,3
12,gene-selection-inference,6,0.1,12,0,3
13,gene-selection-inference,6,0.1,13,0,5
14,gene-selection-inference,6,0.1,14,0,4
15,gene-selection-inference,6,0.1,15,0,4
16,gene-selection-inference,6,0.1,16,0,4
17,gene-selection-inference,6,0.1,17,0,5
18,gene-selection-inference,6,0.1,18,0,7
19,gene-selection-inference,6,0.1,19,0,6
20,gene-selection-inference,6,0.1,20,0,6
21,gene-selection-inference,6,0.1,21,0,5
22,gene-selection-inference,6,0.1,22,0,6
23,gene-selection-inference,6,0.1,23,0,6
24,gene-selection-inference,6,0.1,24,0,6
25,gene-selection-inference,6,0.1,25,0,5
26,gene-selection-inference,6,0.1,26,0,4
27,gene-selection-inference,6,0.1,27,0,4
28,gene-selection-inference,6,0.1,28,0,2
29,gene-selection-inference,6,0.1,29,0,1
30,gene-selection-inference,6,0.1,30,0,2
31,gene-selection-inference,6,0.1,31,0,2
32,gene-selection-inference,6,0.1,32,0,3
33,gene-selection-inference,6,0.1,33,0,3
34,gene-selection-inference,6,0.1,34,0,3
35,gene-selection-inference,6,0.1,35,0,4
36,gene-selection-inference,6,0.1,36,0,6
37,gene-selection-inference,6,0.1,37,0,5
38,gene-selection-inference,6,0.1,38,0,5
39,gene-selection-inference,6,0.1,39,0,5
40,gene-selection-inference,6,0.1,40,0,6
41,gene-selection-inference,6,0.1,41,0,7
42,gene-selection-inference,6,0.1,42,0,7
43,gene-selection-inference,6,0.1,43,0,7
44,gene-selection-inference,6,0.1,44,0,7
45,gene-selection-inference,6,0.1,45,0,5
46,gene-selection-inference,6,0.1,46,0,4
47,gene-selection-inference,6,0.1,47,0,3
48,gene-selection-inference,6,0.1,48,0,3
49,gene-selection-inference,6,0.1,49,0,3
50,gene-selection-inference,6,0.1,50,0,4
51,gene-selection-inference,6,0.1,51,1,4
52,gene-selection-inference,6,0.1,52,0,3
53,gene-selection-inference,6,0.1,53,1,4
54,gene-selection-inference,6,0.1,54,0,5
55,gene-selection-inference,6,0.1,55,1,6
56,gene-selection-inference,6,0.1,56,1,4
57,gene-selection-inference,6,0.1,57,2,4
58,gene-selection-inference,6,0.1,58,2,5
59,gene-selection-inference,6,0.1,59,2,8
60,gene-selection-inference,6,0.1,60,0,8
61,gene-selection-inference,6,0.1,61,1,8
62,gene-selection-inference,6,0.1,62,1,8
63,gene-selection-inference,6,0.1,63,2,9
64,gene-selection-inference,6,0.1,64,5,7
65,gene-selection-inference,6,0.1,65,1,5
66,gene-selection-inference,6,0.1,66,0,4
67,gene-selection-inference,6,0.1,67,1,4
68,gene-selection-inference,6,0.1,68,4,3
69,gene-selection-inference,6,0.1,69,4,4
70,gene-selection-inference,6,0.1,70,2,4
71,gene-selection-inference,6,0.1,71,4,3
72,gene-selection-inference,6,0.1,72,1,3
73,gene-selection-inference,6,0.1,73,0,4
74,gene-selection-inference,6,0.1,74,1,3
75,gene-selection-inference,6,0.1,75,4,4
76,gene-selection-inference,6,0.1,76,2,4
77,gene-selection-inference,6,0.1,77,0,3
78,gene-selection-inference,6,0.1,78,1,4
79,gene-selection-inference,6,0.1,79,0,4
80,gene-selection-inference,6,0.1,80,1,4
81,gene-selection-inference,6,0.1,81,4,5
82,gene-selection-inference,6,0.1,82,2,5
83,gene-selection-inference,6,0.1,83,3,4
84,gene-selection-inference,6,0.1,84,2,5
85,gene-selection-inference,6,0.1,85,3,5
86,gene-selection-inference,6,0.1,86,3,6
87,gene-selection-inference,6,0.1,87,3,7
88,gene-selection-inference,6,0.1,88,7,5
89,gene-selection-inference,6,0.1,89,7,5
90,gene-selection-inference,6,0.1,90,9,6
91,gene-selection-inference,6,0.1,91,11,6
92,gene-selection-inference,6,0.1,92,15,7
93,gene-selection-inference,6,0.1,93,20,5
94,gene-selection-inference,6,0.1,94,24,6
95,gene-selection-inference,6,0.1,95,23,9
96,gene-selection-inference,6,0.1,96,24,10
97,gene-selection-inference,6,0.1,97,23,9
98,gene-selection-inference,6,0.1,98,20,11
99,gene-selection-inference,6,0.1,99,28,12
100,gene-selection-inference,6,0.1,100,30,16
101,gene-selection-inference,6,0.1,101,27,11
102,gene-selection-inference,6,0.1,102,30,14
103,gene-selection-inference,6,0.1,103,38,16
104,gene-selection-inference,6,0.1,104,39,18
105,gene-selection-inference,6,0.1,105,44,14
106,gene-selection-inference,6,0.1,106,36,16
107,gene-selection-inference,6,0.1,107,44,7
108,gene-selection-inference,6,0.1,108,60,15
109,gene-selection-inference,6,0.1,109,69,16
110,gene-selection-inference,6,0.1,110,71,17
111,gene-selection-inference,6,0.1,111,68,16
112,gene-selection-inference,6,0.1,112,80,20
113,gene-selection-inference,6,0.1,113,99,17
114,gene-selection-inference,6,0.1,114,125,4
115,gene-selection-inference,6,0.1,115,147,4
116,gene-selection-inference,6,0.1,116,156,5
117,gene-selection-inference,6,0.1,117,156,1
118,gene-selection-inference,6,0.1,118,159,2
119,gene-selection-inference,6,0.1,119,176,1
120,gene-selection-inference,6,0.1,120,168,1
