,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,9,1.0,0,0,1
1,gene-selection-inference,9,1.0,1,0,1
2,gene-selection-inference,9,1.0,2,0,1
3,gene-selection-inference,9,1.0,3,0,1
4,gene-selection-inference,9,1.0,4,0,1
5,gene-selection-inference,9,1.0,5,0,1
6,gene-selection-inference,9,1.0,6,0,1
7,gene-selection-inference,9,1.0,7,0,1
8,gene-selection-inference,9,1.0,8,0,1
9,gene-selection-inference,9,1.0,9,0,2
10,gene-selection-inference,9,1.0,10,0,3
11,gene-selection-inference,9,1.0,11,0,3
12,gene-selection-inference,9,1.0,12,0,3
13,gene-selection-inference,9,1.0,13,0,3
14,gene-selection-inference,9,1.0,14,0,3
15,gene-selection-inference,9,1.0,15,0,3
16,gene-selection-inference,9,1.0,16,0,3
17,gene-selection-inference,9,1.0,17,0,4
18,gene-selection-inference,9,1.0,18,0,4
19,gene-selection-inference,9,1.0,19,0,3
20,gene-selection-inference,9,1.0,20,0,3
21,gene-selection-inference,9,1.0,21,0,3
22,gene-selection-inference,9,1.0,22,0,3
23,gene-selection-inference,9,1.0,23,0,3
24,gene-selection-inference,9,1.0,24,0,2
25,gene-selection-inference,9,1.0,25,0,1
26,gene-selection-inference,9,1.0,26,0,1
27,gene-selection-inference,9,1.0,27,0,1
28,gene-selection-inference,9,1.0,28,0,1
29,gene-selection-inference,9,1.0,29,0,1
30,gene-selection-inference,9,1.0,30,0,1
31,gene-selection-inference,9,1.0,31,0,1
32,gene-selection-inference,9,1.0,32,0,1
33,gene-selection-inference,9,1.0,33,0,1
34,gene-selection-inference,9,1.0,34,0,1
35,gene-selection-inference,9,1.0,35,0,1
36,gene-selection-inference,9,1.0,36,0,1
37,gene-selection-inference,9,1.0,37,0,1
38,gene-selection-inference,9,1.0,38,0,1
39,gene-selection-inference,9,1.0,39,0,5
40,gene-selection-inference,9,1.0,40,0,12
41,gene-selection-inference,9,1.0,41,0,17
42,gene-selection-inference,9,1.0,42,0,27
43,gene-selection-inference,9,1.0,43,0,44
44,gene-selection-inference,9,1.0,44,0,54
45,gene-selection-inference,9,1.0,45,0,60
46,gene-selection-inference,9,1.0,46,0,62
47,gene-selection-inference,9,1.0,47,0,62
48,gene-selection-inference,9,1.0,48,0,64
49,gene-selection-inference,9,1.0,49,0,62
50,gene-selection-inference,9,1.0,50,0,63
51,gene-selection-inference,9,1.0,51,1,64
52,gene-selection-inference,9,1.0,52,5,62
53,gene-selection-inference,9,1.0,53,15,63
54,gene-selection-inference,9,1.0,54,23,31
55,gene-selection-inference,9,1.0,55,43,18
56,gene-selection-inference,9,1.0,56,83,22
57,gene-selection-inference,9,1.0,57,142,20
58,gene-selection-inference,9,1.0,58,232,13
59,gene-selection-inference,9,1.0,59,341,9
60,gene-selection-inference,9,1.0,60,389,10
61,gene-selection-inference,9,1.0,61,400,7
62,gene-selection-inference,9,1.0,62,400,9
63,gene-selection-inference,9,1.0,63,400,8
64,gene-selection-inference,9,1.0,64,400,8
65,gene-selection-inference,9,1.0,65,400,8
66,gene-selection-inference,9,1.0,66,400,7
67,gene-selection-inference,9,1.0,67,400,9
68,gene-selection-inference,9,1.0,68,400,8
69,gene-selection-inference,9,1.0,69,400,9
70,gene-selection-inference,9,1.0,70,400,3
71,gene-selection-inference,9,1.0,71,400,3
72,gene-selection-inference,9,1.0,72,400,1
73,gene-selection-inference,9,1.0,73,400,1
74,gene-selection-inference,9,1.0,74,400,1
75,gene-selection-inference,9,1.0,75,400,1
76,gene-selection-inference,9,1.0,76,400,1
77,gene-selection-inference,9,1.0,77,400,1
78,gene-selection-inference,9,1.0,78,400,1
79,gene-selection-inference,9,1.0,79,400,1
80,gene-selection-inference,9,1.0,80,400,1
81,gene-selection-inference,9,1.0,81,400,1
82,gene-selection-inference,9,1.0,82,400,1
83,gene-selection-inference,9,1.0,83,400,1
84,gene-selection-inference,9,1.0,84,400,2
85,gene-selection-inference,9,1.0,85,400,3
86,gene-selection-inference,9,1.0,86,400,3
