,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,8,0.0,0,0,1
1,gene-selection-inference,8,0.0,1,0,1
2,gene-selection-inference,8,0.0,2,0,1
3,gene-selection-inference,8,0.0,3,0,1
4,gene-selection-inference,8,0.0,4,0,2
5,gene-selection-inference,8,0.0,5,0,2
6,gene-selection-inference,8,0.0,6,0,2
7,gene-selection-inference,8,0.0,7,0,2
8,gene-selection-inference,8,0.0,8,0,2
9,gene-selection-inference,8,0.0,9,0,2
10,gene-selection-inference,8,0.0,10,0,2
11,gene-selection-inference,8,0.0,11,0,1
12,gene-selection-inference,8,0.0,12,0,2
13,gene-selection-inference,8,0.0,13,0,2
14,gene-selection-inference,8,0.0,14,0,2
15,gene-selection-inference,8,0.0,15,0,1
16,gene-selection-inference,8,0.0,16,0,1
17,gene-selection-inference,8,0.0,17,0,1
18,gene-selection-inference,8,0.0,18,0,1
19,gene-selection-inference,8,0.0,19,0,1
20,gene-selection-inference,8,0.0,20,0,2
21,gene-selection-inference,8,0.0,21,0,2
22,gene-selection-inference,8,0.0,22,0,2
23,gene-selection-inference,8,0.0,23,0,3
24,gene-selection-inference,8,0.0,24,0,4
25,gene-selection-inference,8,0.0,25,0,4
26,gene-selection-inference,8,0.0,26,0,4
27,gene-selection-inference,8,0.0,27,0,3
28,gene-selection-inference,8,0.0,28,0,2
29,gene-selection-inference,8,0.0,29,0,3
30,gene-selection-inference,8,0.0,30,0,3
31,gene-selection-inference,8,0.0,31,0,4
32,gene-selection-inference,8,0.0,32,0,4
33,gene-selection-inference,8,0.0,33,0,4
34,gene-selection-inference,8,0.0,34,0,5
35,gene-selection-inference,8,0.0,35,0,4
36,gene-selection-inference,8,0.0,36,0,4
37,gene-selection-inference,8,0.0,37,0,4
38,gene-selection-inference,8,0.0,38,0,1
39,gene-selection-inference,8,0.0,39,0,1
40,gene-selection-inference,8,0.0,40,0,1
41,gene-selection-inference,8,0.0,41,0,1
42,gene-selection-inference,8,0.0,42,0,1
43,gene-selection-inference,8,0.0,43,0,1
44,gene-selection-inference,8,0.0,44,0,1
45,gene-selection-inference,8,0.0,45,0,1
46,gene-selection-inference,8,0.0,46,0,1
47,gene-selection-inference,8,0.0,47,0,1
48,gene-selection-inference,8,0.0,48,0,1
49,gene-selection-inference,8,0.0,49,0,1
50,gene-selection-inference,8,0.0,50,0,1
51,gene-selection-inference,8,0.0,51,1,1
52,gene-selection-inference,8,0.0,52,1,1
53,gene-selection-inference,8,0.0,53,1,1
54,gene-selection-inference,8,0.0,54,1,2
55,gene-selection-inference,8,0.0,55,1,2
56,gene-selection-inference,8,0.0,56,1,2
57,gene-selection-inference,8,0.0,57,1,2
58,gene-selection-inference,8,0.0,58,1,2
59,gene-selection-inference,8,0.0,59,3,2
60,gene-selection-inference,8,0.0,60,1,2
61,gene-selection-inference,8,0.0,61,1,2
62,gene-selection-inference,8,0.0,62,1,3
63,gene-selection-inference,8,0.0,63,1,3
64,gene-selection-inference,8,0.0,64,5,3
65,gene-selection-inference,8,0.0,65,13,3
66,gene-selection-inference,8,0.0,66,16,3
67,gene-selection-inference,8,0.0,67,13,3
68,gene-selection-inference,8,0.0,68,12,5
69,gene-selection-inference,8,0.0,69,7,3
70,gene-selection-inference,8,0.0,70,11,3
71,gene-selection-inference,8,0.0,71,13,6
72,gene-selection-inference,8,0.0,72,11,8
73,gene-selection-inference,8,0.0,73,16,7
74,gene-selection-inference,8,0.0,74,18,9
75,gene-selection-inference,8,0.0,75,14,7
76,gene-selection-inference,8,0.0,76,15,7
77,gene-selection-inference,8,0.0,77,13,8
78,gene-selection-inference,8,0.0,78,11,6
79,gene-selection-inference,8,0.0,79,7,8
80,gene-selection-inference,8,0.0,80,4,10
81,gene-selection-inference,8,0.0,81,3,12
82,gene-selection-inference,8,0.0,82,4,10
83,gene-selection-inference,8,0.0,83,8,4
84,gene-selection-inference,8,0.0,84,10,4
85,gene-selection-inference,8,0.0,85,10,4
86,gene-selection-inference,8,0.0,86,9,3
87,gene-selection-inference,8,0.0,87,9,4
88,gene-selection-inference,8,0.0,88,5,4
89,gene-selection-inference,8,0.0,89,7,4
90,gene-selection-inference,8,0.0,90,6,3
91,gene-selection-inference,8,0.0,91,3,4
92,gene-selection-inference,8,0.0,92,8,4
93,gene-selection-inference,8,0.0,93,14,3
94,gene-selection-inference,8,0.0,94,13,7
