,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,5,0.1,0,0,3
1,gene-selection-inference,5,0.1,1,0,4
2,gene-selection-inference,5,0.1,2,0,4
3,gene-selection-inference,5,0.1,3,0,4
4,gene-selection-inference,5,0.1,4,0,4
5,gene-selection-inference,5,0.1,5,0,4
6,gene-selection-inference,5,0.1,6,0,3
7,gene-selection-inference,5,0.1,7,0,4
8,gene-selection-inference,5,0.1,8,0,4
9,gene-selection-inference,5,0.1,9,0,4
10,gene-selection-inference,5,0.1,10,0,4
11,gene-selection-inference,5,0.1,11,0,5
12,gene-selection-inference,5,0.1,12,0,1
13,gene-selection-inference,5,0.1,13,0,1
14,gene-selection-inference,5,0.1,14,0,1
15,gene-selection-inference,5,0.1,15,0,1
16,gene-selection-inference,5,0.1,16,0,1
17,gene-selection-inference,5,0.1,17,0,1
18,gene-selection-inference,5,0.1,18,0,1
19,gene-selection-inference,5,0.1,19,0,1
20,gene-selection-inference,5,0.1,20,0,1
21,gene-selection-inference,5,0.1,21,0,1
22,gene-selection-inference,5,0.1,22,0,1
23,gene-selection-inference,5,0.1,23,0,1
24,gene-selection-inference,5,0.1,24,0,1
25,gene-selection-inference,5,0.1,25,0,1
26,gene-selection-inference,5,0.1,26,0,1
27,gene-selection-inference,5,0.1,27,0,2
28,gene-selection-inference,5,0.1,28,0,1
29,gene-selection-inference,5,0.1,29,0,2
30,gene-selection-inference,5,0.1,30,0,2
31,gene-selection-inference,5,0.1,31,0,2
32,gene-selection-inference,5,0.1,32,0,2
33,gene-selection-inference,5,0.1,33,0,3
34,gene-selection-inference,5,0.1,34,0,3
35,gene-selection-inference,5,0.1,35,0,4
36,gene-selection-inference,5,0.1,36,0,4
37,gene-selection-inference,5,0.1,37,0,3
38,gene-selection-inference,5,0.1,38,0,5
39,gene-selection-inference,5,0.1,39,0,5
40,gene-selection-inference,5,0.1,40,0,5
41,gene-selection-inference,5,0.1,41,0,5
42,gene-selection-inference,5,0.1,42,0,3
43,gene-selection-inference,5,0.1,43,0,3
44,gene-selection-inference,5,0.1,44,0,3
45,gene-selection-inference,5,0.1,45,0,6
46,gene-selection-inference,5,0.1,46,0,5
47,gene-selection-inference,5,0.1,47,0,6
48,gene-selection-inference,5,0.1,48,0,4
49,gene-selection-inference,5,0.1,49,0,4
50,gene-selection-inference,5,0.1,50,0,3
51,gene-selection-inference,5,0.1,51,1,4
52,gene-selection-inference,5,0.1,52,0,6
53,gene-selection-inference,5,0.1,53,1,6
54,gene-selection-inference,5,0.1,54,3,6
55,gene-selection-inference,5,0.1,55,3,8
56,gene-selection-inference,5,0.1,56,5,7
57,gene-selection-inference,5,0.1,57,3,9
58,gene-selection-inference,5,0.1,58,7,8
59,gene-selection-inference,5,0.1,59,10,10
60,gene-selection-inference,5,0.1,60,12,4
61,gene-selection-inference,5,0.1,61,11,5
62,gene-selection-inference,5,0.1,62,15,8
63,gene-selection-inference,5,0.1,63,18,7
64,gene-selection-inference,5,0.1,64,26,8
65,gene-selection-inference,5,0.1,65,32,9
66,gene-selection-inference,5,0.1,66,25,10
67,gene-selection-inference,5,0.1,67,16,11
68,gene-selection-inference,5,0.1,68,28,11
69,gene-selection-inference,5,0.1,69,30,9
70,gene-selection-inference,5,0.1,70,25,12
71,gene-selection-inference,5,0.1,71,31,12
72,gene-selection-inference,5,0.1,72,28,7
73,gene-selection-inference,5,0.1,73,45,9
