,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,2,0.0,0,0,10
1,gene-selection-inference,2,0.0,1,0,10
2,gene-selection-inference,2,0.0,2,0,9
3,gene-selection-inference,2,0.0,3,0,7
4,gene-selection-inference,2,0.0,4,0,11
5,gene-selection-inference,2,0.0,5,0,8
6,gene-selection-inference,2,0.0,6,0,6
7,gene-selection-inference,2,0.0,7,0,5
8,gene-selection-inference,2,0.0,8,0,1
9,gene-selection-inference,2,0.0,9,0,1
10,gene-selection-inference,2,0.0,10,0,1
11,gene-selection-inference,2,0.0,11,0,1
12,gene-selection-inference,2,0.0,12,0,1
13,gene-selection-inference,2,0.0,13,0,1
14,gene-selection-inference,2,0.0,14,0,1
15,gene-selection-inference,2,0.0,15,0,1
16,gene-selection-inference,2,0.0,16,0,1
17,gene-selection-inference,2,0.0,17,0,1
18,gene-selection-inference,2,0.0,18,0,1
19,gene-selection-inference,2,0.0,19,0,1
20,gene-selection-inference,2,0.0,20,0,1
21,gene-selection-inference,2,0.0,21,0,1
22,gene-selection-inference,2,0.0,22,0,1
23,gene-selection-inference,2,0.0,23,0,1
24,gene-selection-inference,2,0.0,24,0,1
25,gene-selection-inference,2,0.0,25,0,1
26,gene-selection-inference,2,0.0,26,0,1
27,gene-selection-inference,2,0.0,27,0,1
28,gene-selection-inference,2,0.0,28,0,2
29,gene-selection-inference,2,0.0,29,0,3
30,gene-selection-inference,2,0.0,30,0,3
31,gene-selection-inference,2,0.0,31,0,4
32,gene-selection-inference,2,0.0,32,0,7
33,gene-selection-inference,2,0.0,33,0,9
34,gene-selection-inference,2,0.0,34,0,11
35,gene-selection-inference,2,0.0,35,0,11
36,gene-selection-inference,2,0.0,36,0,15
37,gene-selection-inference,2,0.0,37,0,10
38,gene-selection-inference,2,0.0,38,0,11
39,gene-selection-inference,2,0.0,39,0,13
40,gene-selection-inference,2,0.0,40,0,22
41,gene-selection-inference,2,0.0,41,0,23
42,gene-selection-inference,2,0.0,42,0,24
43,gene-selection-inference,2,0.0,43,0,12
44,gene-selection-inference,2,0.0,44,0,11
45,gene-selection-inference,2,0.0,45,0,12
46,gene-selection-inference,2,0.0,46,0,7
47,gene-selection-inference,2,0.0,47,0,2
48,gene-selection-inference,2,0.0,48,0,2
49,gene-selection-inference,2,0.0,49,0,2
50,gene-selection-inference,2,0.0,50,0,2
51,gene-selection-inference,2,0.0,51,1,1
52,gene-selection-inference,2,0.0,52,1,1
53,gene-selection-inference,2,0.0,53,3,1
54,gene-selection-inference,2,0.0,54,1,1
55,gene-selection-inference,2,0.0,55,1,1
56,gene-selection-inference,2,0.0,56,1,1
57,gene-selection-inference,2,0.0,57,1,2
58,gene-selection-inference,2,0.0,58,3,3
59,gene-selection-inference,2,0.0,59,5,3
60,gene-selection-inference,2,0.0,60,9,3
61,gene-selection-inference,2,0.0,61,18,2
62,gene-selection-inference,2,0.0,62,20,2
63,gene-selection-inference,2,0.0,63,23,2
64,gene-selection-inference,2,0.0,64,28,2
65,gene-selection-inference,2,0.0,65,25,2
66,gene-selection-inference,2,0.0,66,23,2
67,gene-selection-inference,2,0.0,67,13,3
68,gene-selection-inference,2,0.0,68,12,3
69,gene-selection-inference,2,0.0,69,15,2
70,gene-selection-inference,2,0.0,70,13,3
71,gene-selection-inference,2,0.0,71,15,4
72,gene-selection-inference,2,0.0,72,15,1
73,gene-selection-inference,2,0.0,73,13,1
74,gene-selection-inference,2,0.0,74,11,1
75,gene-selection-inference,2,0.0,75,11,1
76,gene-selection-inference,2,0.0,76,11,1
77,gene-selection-inference,2,0.0,77,10,1
78,gene-selection-inference,2,0.0,78,11,1
79,gene-selection-inference,2,0.0,79,12,2
80,gene-selection-inference,2,0.0,80,11,2
81,gene-selection-inference,2,0.0,81,14,2
82,gene-selection-inference,2,0.0,82,22,2
83,gene-selection-inference,2,0.0,83,20,2
84,gene-selection-inference,2,0.0,84,24,2
85,gene-selection-inference,2,0.0,85,25,2
86,gene-selection-inference,2,0.0,86,24,2
87,gene-selection-inference,2,0.0,87,31,2
88,gene-selection-inference,2,0.0,88,29,1
89,gene-selection-inference,2,0.0,89,28,1
90,gene-selection-inference,2,0.0,90,32,1
91,gene-selection-inference,2,0.0,91,38,2
92,gene-selection-inference,2,0.0,92,44,3
93,gene-selection-inference,2,0.0,93,47,3
94,gene-selection-inference,2,0.0,94,53,3
95,gene-selection-inference,2,0.0,95,50,6
96,gene-selection-inference,2,0.0,96,62,6
97,gene-selection-inference,2,0.0,97,61,5
98,gene-selection-inference,2,0.0,98,51,6
99,gene-selection-inference,2,0.0,99,56,7
100,gene-selection-inference,2,0.0,100,62,6
101,gene-selection-inference,2,0.0,101,58,5
102,gene-selection-inference,2,0.0,102,62,6
103,gene-selection-inference,2,0.0,103,62,7
104,gene-selection-inference,2,0.0,104,54,11
105,gene-selection-inference,2,0.0,105,59,12
106,gene-selection-inference,2,0.0,106,59,3
107,gene-selection-inference,2,0.0,107,51,3
108,gene-selection-inference,2,0.0,108,41,3
109,gene-selection-inference,2,0.0,109,37,3
110,gene-selection-inference,2,0.0,110,40,3
111,gene-selection-inference,2,0.0,111,41,3
112,gene-selection-inference,2,0.0,112,45,3
113,gene-selection-inference,2,0.0,113,42,2
114,gene-selection-inference,2,0.0,114,48,2
115,gene-selection-inference,2,0.0,115,55,2
116,gene-selection-inference,2,0.0,116,55,2
