,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,2,1.0,0,0,4
1,gene-selection-inference,2,1.0,1,0,5
2,gene-selection-inference,2,1.0,2,0,5
3,gene-selection-inference,2,1.0,3,0,5
4,gene-selection-inference,2,1.0,4,0,4
5,gene-selection-inference,2,1.0,5,0,5
6,gene-selection-inference,2,1.0,6,0,6
7,gene-selection-inference,2,1.0,7,0,5
8,gene-selection-inference,2,1.0,8,0,5
9,gene-selection-inference,2,1.0,9,0,5
10,gene-selection-inference,2,1.0,10,0,6
11,gene-selection-inference,2,1.0,11,0,7
12,gene-selection-inference,2,1.0,12,0,6
13,gene-selection-inference,2,1.0,13,0,2
14,gene-selection-inference,2,1.0,14,0,2
15,gene-selection-inference,2,1.0,15,0,2
16,gene-selection-inference,2,1.0,16,0,2
17,gene-selection-inference,2,1.0,17,0,6
18,gene-selection-inference,2,1.0,18,0,6
19,gene-selection-inference,2,1.0,19,0,6
20,gene-selection-inference,2,1.0,20,0,6
21,gene-selection-inference,2,1.0,21,0,7
22,gene-selection-inference,2,1.0,22,0,12
23,gene-selection-inference,2,1.0,23,0,11
24,gene-selection-inference,2,1.0,24,0,11
25,gene-selection-inference,2,1.0,25,0,12
26,gene-selection-inference,2,1.0,26,0,10
27,gene-selection-inference,2,1.0,27,0,8
28,gene-selection-inference,2,1.0,28,0,4
29,gene-selection-inference,2,1.0,29,0,4
30,gene-selection-inference,2,1.0,30,0,4
31,gene-selection-inference,2,1.0,31,0,4
32,gene-selection-inference,2,1.0,32,0,4
33,gene-selection-inference,2,1.0,33,0,4
34,gene-selection-inference,2,1.0,34,0,5
35,gene-selection-inference,2,1.0,35,0,5
36,gene-selection-inference,2,1.0,36,0,6
37,gene-selection-inference,2,1.0,37,0,6
38,gene-selection-inference,2,1.0,38,0,5
39,gene-selection-inference,2,1.0,39,0,9
40,gene-selection-inference,2,1.0,40,0,15
41,gene-selection-inference,2,1.0,41,0,21
42,gene-selection-inference,2,1.0,42,0,34
43,gene-selection-inference,2,1.0,43,0,47
44,gene-selection-inference,2,1.0,44,0,56
45,gene-selection-inference,2,1.0,45,0,63
46,gene-selection-inference,2,1.0,46,0,64
47,gene-selection-inference,2,1.0,47,0,62
48,gene-selection-inference,2,1.0,48,0,62
49,gene-selection-inference,2,1.0,49,0,64
50,gene-selection-inference,2,1.0,50,0,64
51,gene-selection-inference,2,1.0,51,1,64
52,gene-selection-inference,2,1.0,52,5,64
