,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,3,0.0,0,0,1
1,gene-selection-inference,3,0.0,1,0,1
2,gene-selection-inference,3,0.0,2,0,2
3,gene-selection-inference,3,0.0,3,0,3
4,gene-selection-inference,3,0.0,4,0,5
5,gene-selection-inference,3,0.0,5,0,5
6,gene-selection-inference,3,0.0,6,0,4
7,gene-selection-inference,3,0.0,7,0,6
8,gene-selection-inference,3,0.0,8,0,7
9,gene-selection-inference,3,0.0,9,0,7
10,gene-selection-inference,3,0.0,10,0,7
11,gene-selection-inference,3,0.0,11,0,10
12,gene-selection-inference,3,0.0,12,0,10
13,gene-selection-inference,3,0.0,13,0,8
14,gene-selection-inference,3,0.0,14,0,11
15,gene-selection-inference,3,0.0,15,0,13
16,gene-selection-inference,3,0.0,16,0,12
17,gene-selection-inference,3,0.0,17,0,6
18,gene-selection-inference,3,0.0,18,0,3
19,gene-selection-inference,3,0.0,19,0,4
20,gene-selection-inference,3,0.0,20,0,4
21,gene-selection-inference,3,0.0,21,0,4
22,gene-selection-inference,3,0.0,22,0,6
23,gene-selection-inference,3,0.0,23,0,5
24,gene-selection-inference,3,0.0,24,0,5
25,gene-selection-inference,3,0.0,25,0,1
26,gene-selection-inference,3,0.0,26,0,1
27,gene-selection-inference,3,0.0,27,0,1
28,gene-selection-inference,3,0.0,28,0,2
29,gene-selection-inference,3,0.0,29,0,2
30,gene-selection-inference,3,0.0,30,0,1
31,gene-selection-inference,3,0.0,31,0,1
32,gene-selection-inference,3,0.0,32,0,1
33,gene-selection-inference,3,0.0,33,0,1
34,gene-selection-inference,3,0.0,34,0,1
35,gene-selection-inference,3,0.0,35,0,1
36,gene-selection-inference,3,0.0,36,0,1
37,gene-selection-inference,3,0.0,37,0,1
38,gene-selection-inference,3,0.0,38,0,1
39,gene-selection-inference,3,0.0,39,0,1
40,gene-selection-inference,3,0.0,40,0,1
41,gene-selection-inference,3,0.0,41,0,1
42,gene-selection-inference,3,0.0,42,0,1
43,gene-selection-inference,3,0.0,43,0,1
44,gene-selection-inference,3,0.0,44,0,1
45,gene-selection-inference,3,0.0,45,0,1
46,gene-selection-inference,3,0.0,46,0,2
47,gene-selection-inference,3,0.0,47,0,3
48,gene-selection-inference,3,0.0,48,0,3
49,gene-selection-inference,3,0.0,49,0,3
50,gene-selection-inference,3,0.0,50,0,3
51,gene-selection-inference,3,0.0,51,1,3
52,gene-selection-inference,3,0.0,52,1,4
53,gene-selection-inference,3,0.0,53,1,7
54,gene-selection-inference,3,0.0,54,2,7
55,gene-selection-inference,3,0.0,55,3,6
56,gene-selection-inference,3,0.0,56,4,5
57,gene-selection-inference,3,0.0,57,1,7
58,gene-selection-inference,3,0.0,58,1,5
59,gene-selection-inference,3,0.0,59,1,6
60,gene-selection-inference,3,0.0,60,2,6
61,gene-selection-inference,3,0.0,61,1,7
62,gene-selection-inference,3,0.0,62,3,5
63,gene-selection-inference,3,0.0,63,5,8
64,gene-selection-inference,3,0.0,64,8,9
65,gene-selection-inference,3,0.0,65,5,7
66,gene-selection-inference,3,0.0,66,8,10
67,gene-selection-inference,3,0.0,67,5,13
68,gene-selection-inference,3,0.0,68,8,4
69,gene-selection-inference,3,0.0,69,7,4
70,gene-selection-inference,3,0.0,70,1,3
71,gene-selection-inference,3,0.0,71,1,4
72,gene-selection-inference,3,0.0,72,1,1
73,gene-selection-inference,3,0.0,73,1,1
74,gene-selection-inference,3,0.0,74,1,1
75,gene-selection-inference,3,0.0,75,2,1
76,gene-selection-inference,3,0.0,76,1,1
77,gene-selection-inference,3,0.0,77,1,1
78,gene-selection-inference,3,0.0,78,2,1
79,gene-selection-inference,3,0.0,79,1,1
80,gene-selection-inference,3,0.0,80,1,1
81,gene-selection-inference,3,0.0,81,2,1
82,gene-selection-inference,3,0.0,82,2,1
83,gene-selection-inference,3,0.0,83,2,1
84,gene-selection-inference,3,0.0,84,1,1
85,gene-selection-inference,3,0.0,85,1,1
86,gene-selection-inference,3,0.0,86,1,1
87,gene-selection-inference,3,0.0,87,1,1
88,gene-selection-inference,3,0.0,88,1,1
89,gene-selection-inference,3,0.0,89,1,1
90,gene-selection-inference,3,0.0,90,1,1
91,gene-selection-inference,3,0.0,91,2,1
92,gene-selection-inference,3,0.0,92,4,1
93,gene-selection-inference,3,0.0,93,4,1
94,gene-selection-inference,3,0.0,94,2,1
95,gene-selection-inference,3,0.0,95,1,1
96,gene-selection-inference,3,0.0,96,1,1
97,gene-selection-inference,3,0.0,97,1,1
98,gene-selection-inference,3,0.0,98,1,1
99,gene-selection-inference,3,0.0,99,1,1
100,gene-selection-inference,3,0.0,100,3,1
101,gene-selection-inference,3,0.0,101,4,1
102,gene-selection-inference,3,0.0,102,3,1
103,gene-selection-inference,3,0.0,103,6,1
104,gene-selection-inference,3,0.0,104,8,1
105,gene-selection-inference,3,0.0,105,7,1
106,gene-selection-inference,3,0.0,106,5,1
107,gene-selection-inference,3,0.0,107,4,1
108,gene-selection-inference,3,0.0,108,2,2
109,gene-selection-inference,3,0.0,109,2,2
110,gene-selection-inference,3,0.0,110,1,2
111,gene-selection-inference,3,0.0,111,3,2
112,gene-selection-inference,3,0.0,112,7,2
113,gene-selection-inference,3,0.0,113,9,1
114,gene-selection-inference,3,0.0,114,6,1
115,gene-selection-inference,3,0.0,115,5,2
116,gene-selection-inference,3,0.0,116,4,2
117,gene-selection-inference,3,0.0,117,5,2
118,gene-selection-inference,3,0.0,118,5,3
119,gene-selection-inference,3,0.0,119,6,3
120,gene-selection-inference,3,0.0,120,6,4
121,gene-selection-inference,3,0.0,121,8,5
122,gene-selection-inference,3,0.0,122,8,5
123,gene-selection-inference,3,0.0,123,11,4
124,gene-selection-inference,3,0.0,124,10,6
125,gene-selection-inference,3,0.0,125,9,7
126,gene-selection-inference,3,0.0,126,6,7
127,gene-selection-inference,3,0.0,127,10,9
128,gene-selection-inference,3,0.0,128,14,6
129,gene-selection-inference,3,0.0,129,12,8
130,gene-selection-inference,3,0.0,130,15,1
131,gene-selection-inference,3,0.0,131,14,1
132,gene-selection-inference,3,0.0,132,11,1
133,gene-selection-inference,3,0.0,133,11,1
134,gene-selection-inference,3,0.0,134,10,1
135,gene-selection-inference,3,0.0,135,8,1
136,gene-selection-inference,3,0.0,136,4,1
137,gene-selection-inference,3,0.0,137,4,1
138,gene-selection-inference,3,0.0,138,6,2
139,gene-selection-inference,3,0.0,139,8,2
140,gene-selection-inference,3,0.0,140,11,4
141,gene-selection-inference,3,0.0,141,15,4
142,gene-selection-inference,3,0.0,142,28,5
143,gene-selection-inference,3,0.0,143,22,5
144,gene-selection-inference,3,0.0,144,28,6
145,gene-selection-inference,3,0.0,145,34,7
146,gene-selection-inference,3,0.0,146,26,8
147,gene-selection-inference,3,0.0,147,29,8
148,gene-selection-inference,3,0.0,148,34,6
149,gene-selection-inference,3,0.0,149,34,7
150,gene-selection-inference,3,0.0,150,41,8
151,gene-selection-inference,3,0.0,151,36,8
152,gene-selection-inference,3,0.0,152,40,6
153,gene-selection-inference,3,0.0,153,43,4
154,gene-selection-inference,3,0.0,154,52,4
155,gene-selection-inference,3,0.0,155,60,4
156,gene-selection-inference,3,0.0,156,54,4
157,gene-selection-inference,3,0.0,157,48,4
158,gene-selection-inference,3,0.0,158,50,4
159,gene-selection-inference,3,0.0,159,47,5
160,gene-selection-inference,3,0.0,160,43,5
161,gene-selection-inference,3,0.0,161,35,6
162,gene-selection-inference,3,0.0,162,36,3
163,gene-selection-inference,3,0.0,163,37,3
164,gene-selection-inference,3,0.0,164,41,3
165,gene-selection-inference,3,0.0,165,48,3
166,gene-selection-inference,3,0.0,166,48,1
167,gene-selection-inference,3,0.0,167,51,1
168,gene-selection-inference,3,0.0,168,53,2
169,gene-selection-inference,3,0.0,169,47,2
170,gene-selection-inference,3,0.0,170,49,2
171,gene-selection-inference,3,0.0,171,45,2
172,gene-selection-inference,3,0.0,172,47,2
173,gene-selection-inference,3,0.0,173,48,2
174,gene-selection-inference,3,0.0,174,49,1
175,gene-selection-inference,3,0.0,175,62,1
176,gene-selection-inference,3,0.0,176,51,1
177,gene-selection-inference,3,0.0,177,60,1
178,gene-selection-inference,3,0.0,178,71,1
179,gene-selection-inference,3,0.0,179,69,1
180,gene-selection-inference,3,0.0,180,68,1
181,gene-selection-inference,3,0.0,181,75,1
