,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,8,1.0,0,0,4
1,gene-selection-inference,8,1.0,1,0,4
2,gene-selection-inference,8,1.0,2,0,4
3,gene-selection-inference,8,1.0,3,0,4
4,gene-selection-inference,8,1.0,4,0,4
5,gene-selection-inference,8,1.0,5,0,1
6,gene-selection-inference,8,1.0,6,0,1
7,gene-selection-inference,8,1.0,7,0,1
8,gene-selection-inference,8,1.0,8,0,1
9,gene-selection-inference,8,1.0,9,0,1
10,gene-selection-inference,8,1.0,10,0,1
11,gene-selection-inference,8,1.0,11,0,1
12,gene-selection-inference,8,1.0,12,0,1
13,gene-selection-inference,8,1.0,13,0,1
14,gene-selection-inference,8,1.0,14,0,1
15,gene-selection-inference,8,1.0,15,0,1
16,gene-selection-inference,8,1.0,16,0,2
17,gene-selection-inference,8,1.0,17,0,2
18,gene-selection-inference,8,1.0,18,0,2
19,gene-selection-inference,8,1.0,19,0,2
20,gene-selection-inference,8,1.0,20,0,3
21,gene-selection-inference,8,1.0,21,0,3
22,gene-selection-inference,8,1.0,22,0,3
23,gene-selection-inference,8,1.0,23,0,3
24,gene-selection-inference,8,1.0,24,0,4
25,gene-selection-inference,8,1.0,25,0,4
26,gene-selection-inference,8,1.0,26,0,4
27,gene-selection-inference,8,1.0,27,0,5
28,gene-selection-inference,8,1.0,28,0,5
29,gene-selection-inference,8,1.0,29,0,4
30,gene-selection-inference,8,1.0,30,0,5
31,gene-selection-inference,8,1.0,31,0,3
32,gene-selection-inference,8,1.0,32,0,4
33,gene-selection-inference,8,1.0,33,0,4
34,gene-selection-inference,8,1.0,34,0,4
35,gene-selection-inference,8,1.0,35,0,6
36,gene-selection-inference,8,1.0,36,0,6
37,gene-selection-inference,8,1.0,37,0,5
38,gene-selection-inference,8,1.0,38,0,5
39,gene-selection-inference,8,1.0,39,0,9
40,gene-selection-inference,8,1.0,40,0,9
41,gene-selection-inference,8,1.0,41,0,17
42,gene-selection-inference,8,1.0,42,0,23
43,gene-selection-inference,8,1.0,43,0,27
44,gene-selection-inference,8,1.0,44,0,35
45,gene-selection-inference,8,1.0,45,0,51
46,gene-selection-inference,8,1.0,46,0,55
47,gene-selection-inference,8,1.0,47,0,60
48,gene-selection-inference,8,1.0,48,0,63
49,gene-selection-inference,8,1.0,49,0,63
50,gene-selection-inference,8,1.0,50,0,64
51,gene-selection-inference,8,1.0,51,1,64
52,gene-selection-inference,8,1.0,52,2,64
53,gene-selection-inference,8,1.0,53,3,62
54,gene-selection-inference,8,1.0,54,8,39
55,gene-selection-inference,8,1.0,55,15,38
56,gene-selection-inference,8,1.0,56,25,11
57,gene-selection-inference,8,1.0,57,40,7
58,gene-selection-inference,8,1.0,58,83,2
59,gene-selection-inference,8,1.0,59,154,2
60,gene-selection-inference,8,1.0,60,241,2
61,gene-selection-inference,8,1.0,61,332,2
62,gene-selection-inference,8,1.0,62,381,3
63,gene-selection-inference,8,1.0,63,400,3
64,gene-selection-inference,8,1.0,64,400,3
65,gene-selection-inference,8,1.0,65,400,3
66,gene-selection-inference,8,1.0,66,400,3
67,gene-selection-inference,8,1.0,67,400,3
68,gene-selection-inference,8,1.0,68,400,5
69,gene-selection-inference,8,1.0,69,400,3
70,gene-selection-inference,8,1.0,70,400,3
71,gene-selection-inference,8,1.0,71,400,6
72,gene-selection-inference,8,1.0,72,400,8
73,gene-selection-inference,8,1.0,73,400,7
74,gene-selection-inference,8,1.0,74,400,9
75,gene-selection-inference,8,1.0,75,400,7
76,gene-selection-inference,8,1.0,76,400,7
77,gene-selection-inference,8,1.0,77,400,8
78,gene-selection-inference,8,1.0,78,400,6
79,gene-selection-inference,8,1.0,79,400,8
80,gene-selection-inference,8,1.0,80,400,10
81,gene-selection-inference,8,1.0,81,400,12
82,gene-selection-inference,8,1.0,82,400,10
83,gene-selection-inference,8,1.0,83,400,4
84,gene-selection-inference,8,1.0,84,400,4
85,gene-selection-inference,8,1.0,85,400,4
86,gene-selection-inference,8,1.0,86,400,3
87,gene-selection-inference,8,1.0,87,400,4
88,gene-selection-inference,8,1.0,88,400,4
89,gene-selection-inference,8,1.0,89,400,4
