,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,0,0.1,0,0,1
1,gene-selection-inference,0,0.1,1,0,1
2,gene-selection-inference,0,0.1,2,0,1
3,gene-selection-inference,0,0.1,3,0,1
4,gene-selection-inference,0,0.1,4,0,1
5,gene-selection-inference,0,0.1,5,0,1
6,gene-selection-inference,0,0.1,6,0,1
7,gene-selection-inference,0,0.1,7,0,2
8,gene-selection-inference,0,0.1,8,0,3
9,gene-selection-inference,0,0.1,9,0,3
10,gene-selection-inference,0,0.1,10,0,3
11,gene-selection-inference,0,0.1,11,0,3
12,gene-selection-inference,0,0.1,12,0,4
13,gene-selection-inference,0,0.1,13,0,4
14,gene-selection-inference,0,0.1,14,0,5
15,gene-selection-inference,0,0.1,15,0,5
16,gene-selection-inference,0,0.1,16,0,5
17,gene-selection-inference,0,0.1,17,0,3
18,gene-selection-inference,0,0.1,18,0,6
19,gene-selection-inference,0,0.1,19,0,8
20,gene-selection-inference,0,0.1,20,0,8
21,gene-selection-inference,0,0.1,21,0,10
22,gene-selection-inference,0,0.1,22,0,9
23,gene-selection-inference,0,0.1,23,0,8
24,gene-selection-inference,0,0.1,24,0,9
25,gene-selection-inference,0,0.1,25,0,9
26,gene-selection-inference,0,0.1,26,0,8
27,gene-selection-inference,0,0.1,27,0,9
28,gene-selection-inference,0,0.1,28,0,8
29,gene-selection-inference,0,0.1,29,0,1
30,gene-selection-inference,0,0.1,30,0,1
31,gene-selection-inference,0,0.1,31,0,1
32,gene-selection-inference,0,0.1,32,0,2
33,gene-selection-inference,0,0.1,33,0,2
34,gene-selection-inference,0,0.1,34,0,2
35,gene-selection-inference,0,0.1,35,0,2
36,gene-selection-inference,0,0.1,36,0,2
37,gene-selection-inference,0,0.1,37,0,1
38,gene-selection-inference,0,0.1,38,0,1
39,gene-selection-inference,0,0.1,39,0,1
40,gene-selection-inference,0,0.1,40,0,1
41,gene-selection-inference,0,0.1,41,0,2
