,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,9,0.0,0,0,1
1,gene-selection-inference,9,0.0,1,0,1
2,gene-selection-inference,9,0.0,2,0,1
3,gene-selection-inference,9,0.0,3,0,1
4,gene-selection-inference,9,0.0,4,0,1
5,gene-selection-inference,9,0.0,5,0,1
6,gene-selection-inference,9,0.0,6,0,1
7,gene-selection-inference,9,0.0,7,0,1
8,gene-selection-inference,9,0.0,8,0,1
9,gene-selection-inference,9,0.0,9,0,1
10,gene-selection-inference,9,0.0,10,0,1
11,gene-selection-inference,9,0.0,11,0,1
12,gene-selection-inference,9,0.0,12,0,1
13,gene-selection-inference,9,0.0,13,0,1
14,gene-selection-inference,9,0.0,14,0,1
15,gene-selection-inference,9,0.0,15,0,1
16,gene-selection-inference,9,0.0,16,0,1
17,gene-selection-inference,9,0.0,17,0,1
18,gene-selection-inference,9,0.0,18,0,1
19,gene-selection-inference,9,0.0,19,0,1
20,gene-selection-inference,9,0.0,20,0,2
21,gene-selection-inference,9,0.0,21,0,2
22,gene-selection-inference,9,0.0,22,0,2
23,gene-selection-inference,9,0.0,23,0,2
24,gene-selection-inference,9,0.0,24,0,2
25,gene-selection-inference,9,0.0,25,0,2
26,gene-selection-inference,9,0.0,26,0,2
27,gene-selection-inference,9,0.0,27,0,2
28,gene-selection-inference,9,0.0,28,0,3
29,gene-selection-inference,9,0.0,29,0,3
30,gene-selection-inference,9,0.0,30,0,4
31,gene-selection-inference,9,0.0,31,0,4
32,gene-selection-inference,9,0.0,32,0,5
33,gene-selection-inference,9,0.0,33,0,5
34,gene-selection-inference,9,0.0,34,0,4
35,gene-selection-inference,9,0.0,35,0,3
36,gene-selection-inference,9,0.0,36,0,2
37,gene-selection-inference,9,0.0,37,0,3
38,gene-selection-inference,9,0.0,38,0,5
39,gene-selection-inference,9,0.0,39,0,5
40,gene-selection-inference,9,0.0,40,0,7
41,gene-selection-inference,9,0.0,41,0,6
42,gene-selection-inference,9,0.0,42,0,6
43,gene-selection-inference,9,0.0,43,0,5
44,gene-selection-inference,9,0.0,44,0,5
45,gene-selection-inference,9,0.0,45,0,6
46,gene-selection-inference,9,0.0,46,0,6
47,gene-selection-inference,9,0.0,47,0,3
48,gene-selection-inference,9,0.0,48,0,3
49,gene-selection-inference,9,0.0,49,0,3
50,gene-selection-inference,9,0.0,50,0,1
51,gene-selection-inference,9,0.0,51,1,2
52,gene-selection-inference,9,0.0,52,5,2
53,gene-selection-inference,9,0.0,53,5,2
54,gene-selection-inference,9,0.0,54,5,2
55,gene-selection-inference,9,0.0,55,4,3
56,gene-selection-inference,9,0.0,56,1,4
57,gene-selection-inference,9,0.0,57,1,5
58,gene-selection-inference,9,0.0,58,1,6
59,gene-selection-inference,9,0.0,59,1,7
60,gene-selection-inference,9,0.0,60,2,8
61,gene-selection-inference,9,0.0,61,1,7
62,gene-selection-inference,9,0.0,62,1,9
63,gene-selection-inference,9,0.0,63,1,8
64,gene-selection-inference,9,0.0,64,1,8
65,gene-selection-inference,9,0.0,65,3,8
66,gene-selection-inference,9,0.0,66,2,7
67,gene-selection-inference,9,0.0,67,4,9
68,gene-selection-inference,9,0.0,68,8,8
69,gene-selection-inference,9,0.0,69,7,9
70,gene-selection-inference,9,0.0,70,4,3
71,gene-selection-inference,9,0.0,71,1,3
72,gene-selection-inference,9,0.0,72,2,1
73,gene-selection-inference,9,0.0,73,1,1
74,gene-selection-inference,9,0.0,74,1,1
75,gene-selection-inference,9,0.0,75,1,1
76,gene-selection-inference,9,0.0,76,1,1
77,gene-selection-inference,9,0.0,77,1,1
78,gene-selection-inference,9,0.0,78,1,1
79,gene-selection-inference,9,0.0,79,1,1
80,gene-selection-inference,9,0.0,80,1,1
81,gene-selection-inference,9,0.0,81,2,1
82,gene-selection-inference,9,0.0,82,1,1
83,gene-selection-inference,9,0.0,83,2,1
84,gene-selection-inference,9,0.0,84,1,2
85,gene-selection-inference,9,0.0,85,1,3
86,gene-selection-inference,9,0.0,86,1,3
87,gene-selection-inference,9,0.0,87,2,3
88,gene-selection-inference,9,0.0,88,1,3
89,gene-selection-inference,9,0.0,89,1,3
90,gene-selection-inference,9,0.0,90,1,4
91,gene-selection-inference,9,0.0,91,2,3
92,gene-selection-inference,9,0.0,92,1,5
93,gene-selection-inference,9,0.0,93,1,5
94,gene-selection-inference,9,0.0,94,1,6
95,gene-selection-inference,9,0.0,95,1,6
96,gene-selection-inference,9,0.0,96,2,7
97,gene-selection-inference,9,0.0,97,1,7
98,gene-selection-inference,9,0.0,98,1,9
99,gene-selection-inference,9,0.0,99,1,7
100,gene-selection-inference,9,0.0,100,1,1
101,gene-selection-inference,9,0.0,101,1,1
102,gene-selection-inference,9,0.0,102,1,1
103,gene-selection-inference,9,0.0,103,1,1
104,gene-selection-inference,9,0.0,104,1,1
105,gene-selection-inference,9,0.0,105,1,1
106,gene-selection-inference,9,0.0,106,1,1
107,gene-selection-inference,9,0.0,107,1,1
108,gene-selection-inference,9,0.0,108,1,2
109,gene-selection-inference,9,0.0,109,3,2
110,gene-selection-inference,9,0.0,110,2,3
