,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,1,0.0,0,0,3
1,gene-selection-inference,1,0.0,1,0,3
2,gene-selection-inference,1,0.0,2,0,3
3,gene-selection-inference,1,0.0,3,0,2
4,gene-selection-inference,1,0.0,4,0,2
5,gene-selection-inference,1,0.0,5,0,3
6,gene-selection-inference,1,0.0,6,0,4
7,gene-selection-inference,1,0.0,7,0,5
8,gene-selection-inference,1,0.0,8,0,5
9,gene-selection-inference,1,0.0,9,0,5
10,gene-selection-inference,1,0.0,10,0,6
11,gene-selection-inference,1,0.0,11,0,6
12,gene-selection-inference,1,0.0,12,0,3
13,gene-selection-inference,1,0.0,13,0,2
14,gene-selection-inference,1,0.0,14,0,3
15,gene-selection-inference,1,0.0,15,0,3
16,gene-selection-inference,1,0.0,16,0,3
17,gene-selection-inference,1,0.0,17,0,5
18,gene-selection-inference,1,0.0,18,0,4
19,gene-selection-inference,1,0.0,19,0,4
20,gene-selection-inference,1,0.0,20,0,2
21,gene-selection-inference,1,0.0,21,0,2
22,gene-selection-inference,1,0.0,22,0,2
23,gene-selection-inference,1,0.0,23,0,2
24,gene-selection-inference,1,0.0,24,0,2
25,gene-selection-inference,1,0.0,25,0,2
26,gene-selection-inference,1,0.0,26,0,1
27,gene-selection-inference,1,0.0,27,0,2
28,gene-selection-inference,1,0.0,28,0,2
29,gene-selection-inference,1,0.0,29,0,1
30,gene-selection-inference,1,0.0,30,0,1
31,gene-selection-inference,1,0.0,31,0,1
32,gene-selection-inference,1,0.0,32,0,1
33,gene-selection-inference,1,0.0,33,0,1
34,gene-selection-inference,1,0.0,34,0,1
35,gene-selection-inference,1,0.0,35,0,2
36,gene-selection-inference,1,0.0,36,0,3
37,gene-selection-inference,1,0.0,37,0,4
38,gene-selection-inference,1,0.0,38,0,4
39,gene-selection-inference,1,0.0,39,0,4
40,gene-selection-inference,1,0.0,40,0,5
41,gene-selection-inference,1,0.0,41,0,6
42,gene-selection-inference,1,0.0,42,0,5
43,gene-selection-inference,1,0.0,43,0,6
44,gene-selection-inference,1,0.0,44,0,5
45,gene-selection-inference,1,0.0,45,0,9
46,gene-selection-inference,1,0.0,46,0,8
47,gene-selection-inference,1,0.0,47,0,8
48,gene-selection-inference,1,0.0,48,0,10
49,gene-selection-inference,1,0.0,49,0,10
50,gene-selection-inference,1,0.0,50,0,9
51,gene-selection-inference,1,0.0,51,1,7
52,gene-selection-inference,1,0.0,52,1,8
53,gene-selection-inference,1,0.0,53,1,10
54,gene-selection-inference,1,0.0,54,1,7
55,gene-selection-inference,1,0.0,55,1,2
56,gene-selection-inference,1,0.0,56,1,2
57,gene-selection-inference,1,0.0,57,1,2
58,gene-selection-inference,1,0.0,58,1,2
59,gene-selection-inference,1,0.0,59,1,2
60,gene-selection-inference,1,0.0,60,2,1
61,gene-selection-inference,1,0.0,61,1,1
62,gene-selection-inference,1,0.0,62,1,1
63,gene-selection-inference,1,0.0,63,1,1
64,gene-selection-inference,1,0.0,64,2,2
65,gene-selection-inference,1,0.0,65,3,2
66,gene-selection-inference,1,0.0,66,3,3
67,gene-selection-inference,1,0.0,67,2,3
68,gene-selection-inference,1,0.0,68,5,3
69,gene-selection-inference,1,0.0,69,3,3
70,gene-selection-inference,1,0.0,70,4,4
71,gene-selection-inference,1,0.0,71,4,4
72,gene-selection-inference,1,0.0,72,10,5
73,gene-selection-inference,1,0.0,73,8,6
74,gene-selection-inference,1,0.0,74,12,6
75,gene-selection-inference,1,0.0,75,11,5
76,gene-selection-inference,1,0.0,76,9,6
77,gene-selection-inference,1,0.0,77,9,4
78,gene-selection-inference,1,0.0,78,7,4
79,gene-selection-inference,1,0.0,79,8,1
80,gene-selection-inference,1,0.0,80,10,2
81,gene-selection-inference,1,0.0,81,12,2
82,gene-selection-inference,1,0.0,82,9,1
83,gene-selection-inference,1,0.0,83,8,1
84,gene-selection-inference,1,0.0,84,15,2
85,gene-selection-inference,1,0.0,85,15,2
86,gene-selection-inference,1,0.0,86,16,3
87,gene-selection-inference,1,0.0,87,12,5
88,gene-selection-inference,1,0.0,88,9,5
89,gene-selection-inference,1,0.0,89,8,6
90,gene-selection-inference,1,0.0,90,10,6
91,gene-selection-inference,1,0.0,91,7,10
92,gene-selection-inference,1,0.0,92,3,7
93,gene-selection-inference,1,0.0,93,1,7
94,gene-selection-inference,1,0.0,94,1,7
95,gene-selection-inference,1,0.0,95,1,8
96,gene-selection-inference,1,0.0,96,1,12
97,gene-selection-inference,1,0.0,97,1,13
98,gene-selection-inference,1,0.0,98,1,10
99,gene-selection-inference,1,0.0,99,1,11
100,gene-selection-inference,1,0.0,100,1,10
101,gene-selection-inference,1,0.0,101,1,2
102,gene-selection-inference,1,0.0,102,2,2
103,gene-selection-inference,1,0.0,103,1,2
104,gene-selection-inference,1,0.0,104,3,2
105,gene-selection-inference,1,0.0,105,1,3
106,gene-selection-inference,1,0.0,106,1,3
107,gene-selection-inference,1,0.0,107,1,3
108,gene-selection-inference,1,0.0,108,2,3
109,gene-selection-inference,1,0.0,109,2,3
110,gene-selection-inference,1,0.0,110,2,3
111,gene-selection-inference,1,0.0,111,4,4
112,gene-selection-inference,1,0.0,112,3,4
113,gene-selection-inference,1,0.0,113,3,4
114,gene-selection-inference,1,0.0,114,5,6
115,gene-selection-inference,1,0.0,115,1,6
116,gene-selection-inference,1,0.0,116,1,10
117,gene-selection-inference,1,0.0,117,1,12
118,gene-selection-inference,1,0.0,118,1,12
119,gene-selection-inference,1,0.0,119,1,14
120,gene-selection-inference,1,0.0,120,2,14
121,gene-selection-inference,1,0.0,121,4,13
122,gene-selection-inference,1,0.0,122,5,14
123,gene-selection-inference,1,0.0,123,4,11
124,gene-selection-inference,1,0.0,124,3,16
125,gene-selection-inference,1,0.0,125,4,16
126,gene-selection-inference,1,0.0,126,3,3
127,gene-selection-inference,1,0.0,127,4,4
128,gene-selection-inference,1,0.0,128,4,5
129,gene-selection-inference,1,0.0,129,2,5
130,gene-selection-inference,1,0.0,130,1,4
131,gene-selection-inference,1,0.0,131,1,4
132,gene-selection-inference,1,0.0,132,1,6
133,gene-selection-inference,1,0.0,133,2,6
134,gene-selection-inference,1,0.0,134,1,6
135,gene-selection-inference,1,0.0,135,1,6
136,gene-selection-inference,1,0.0,136,1,5
137,gene-selection-inference,1,0.0,137,1,6
138,gene-selection-inference,1,0.0,138,1,6
139,gene-selection-inference,1,0.0,139,1,1
140,gene-selection-inference,1,0.0,140,1,1
141,gene-selection-inference,1,0.0,141,1,1
142,gene-selection-inference,1,0.0,142,1,1
143,gene-selection-inference,1,0.0,143,1,1
144,gene-selection-inference,1,0.0,144,2,1
145,gene-selection-inference,1,0.0,145,3,1
146,gene-selection-inference,1,0.0,146,1,1
147,gene-selection-inference,1,0.0,147,1,1
148,gene-selection-inference,1,0.0,148,1,1
149,gene-selection-inference,1,0.0,149,1,1
150,gene-selection-inference,1,0.0,150,3,1
151,gene-selection-inference,1,0.0,151,1,1
152,gene-selection-inference,1,0.0,152,2,1
153,gene-selection-inference,1,0.0,153,1,1
154,gene-selection-inference,1,0.0,154,1,1
155,gene-selection-inference,1,0.0,155,1,1
156,gene-selection-inference,1,0.0,156,3,1
157,gene-selection-inference,1,0.0,157,3,1
158,gene-selection-inference,1,0.0,158,2,1
159,gene-selection-inference,1,0.0,159,1,1
160,gene-selection-inference,1,0.0,160,3,1
161,gene-selection-inference,1,0.0,161,1,1
162,gene-selection-inference,1,0.0,162,1,1
163,gene-selection-inference,1,0.0,163,1,2
164,gene-selection-inference,1,0.0,164,1,2
165,gene-selection-inference,1,0.0,165,1,2
166,gene-selection-inference,1,0.0,166,1,2
167,gene-selection-inference,1,0.0,167,1,2
168,gene-selection-inference,1,0.0,168,1,2
169,gene-selection-inference,1,0.0,169,1,2
170,gene-selection-inference,1,0.0,170,2,2
171,gene-selection-inference,1,0.0,171,1,2
172,gene-selection-inference,1,0.0,172,1,2
173,gene-selection-inference,1,0.0,173,1,2
174,gene-selection-inference,1,0.0,174,1,2
175,gene-selection-inference,1,0.0,175,1,2
176,gene-selection-inference,1,0.0,176,2,1
177,gene-selection-inference,1,0.0,177,4,1
178,gene-selection-inference,1,0.0,178,4,1
179,gene-selection-inference,1,0.0,179,1,1
180,gene-selection-inference,1,0.0,180,1,1
181,gene-selection-inference,1,0.0,181,1,1
182,gene-selection-inference,1,0.0,182,2,1
183,gene-selection-inference,1,0.0,183,1,1
184,gene-selection-inference,1,0.0,184,1,1
185,gene-selection-inference,1,0.0,185,4,1
186,gene-selection-inference,1,0.0,186,1,1
187,gene-selection-inference,1,0.0,187,3,0
188,gene-selection-inference,1,0.0,188,2,0
189,gene-selection-inference,1,0.0,189,2,0
190,gene-selection-inference,1,0.0,190,3,0
191,gene-selection-inference,1,0.0,191,2,0
192,gene-selection-inference,1,0.0,192,4,0
193,gene-selection-inference,1,0.0,193,3,0
194,gene-selection-inference,1,0.0,194,1,0
195,gene-selection-inference,1,0.0,195,2,0
196,gene-selection-inference,1,0.0,196,1,0
197,gene-selection-inference,1,0.0,197,1,0
198,gene-selection-inference,1,0.0,198,1,0
199,gene-selection-inference,1,0.0,199,2,0
