,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,0,1.0,0,0,2
1,gene-selection-inference,0,1.0,1,0,2
2,gene-selection-inference,0,1.0,2,0,3
3,gene-selection-inference,0,1.0,3,0,3
4,gene-selection-inference,0,1.0,4,0,3
5,gene-selection-inference,0,1.0,5,0,2
6,gene-selection-inference,0,1.0,6,0,2
7,gene-selection-inference,0,1.0,7,0,2
8,gene-selection-inference,0,1.0,8,0,2
9,gene-selection-inference,0,1.0,9,0,3
10,gene-selection-inference,0,1.0,10,0,4
11,gene-selection-inference,0,1.0,11,0,4
12,gene-selection-inference,0,1.0,12,0,4
13,gene-selection-inference,0,1.0,13,0,4
14,gene-selection-inference,0,1.0,14,0,4
15,gene-selection-inference,0,1.0,15,0,4
16,gene-selection-inference,0,1.0,16,0,4
17,gene-selection-inference,0,1.0,17,0,1
18,gene-selection-inference,0,1.0,18,0,1
19,gene-selection-inference,0,1.0,19,0,1
20,gene-selection-inference,0,1.0,20,0,1
21,gene-selection-inference,0,1.0,21,0,1
22,gene-selection-inference,0,1.0,22,0,1
23,gene-selection-inference,0,1.0,23,0,1
24,gene-selection-inference,0,1.0,24,0,1
25,gene-selection-inference,0,1.0,25,0,1
26,gene-selection-inference,0,1.0,26,0,1
27,gene-selection-inference,0,1.0,27,0,1
28,gene-selection-inference,0,1.0,28,0,1
29,gene-selection-inference,0,1.0,29,0,1
30,gene-selection-inference,0,1.0,30,0,1
31,gene-selection-inference,0,1.0,31,0,1
32,gene-selection-inference,0,1.0,32,0,1
33,gene-selection-inference,0,1.0,33,0,1
34,gene-selection-inference,0,1.0,34,0,1
35,gene-selection-inference,0,1.0,35,0,2
36,gene-selection-inference,0,1.0,36,0,2
37,gene-selection-inference,0,1.0,37,0,2
38,gene-selection-inference,0,1.0,38,0,2
39,gene-selection-inference,0,1.0,39,0,4
40,gene-selection-inference,0,1.0,40,0,7
41,gene-selection-inference,0,1.0,41,0,11
42,gene-selection-inference,0,1.0,42,0,22
43,gene-selection-inference,0,1.0,43,0,36
44,gene-selection-inference,0,1.0,44,0,45
45,gene-selection-inference,0,1.0,45,0,55
46,gene-selection-inference,0,1.0,46,0,63
47,gene-selection-inference,0,1.0,47,0,64
48,gene-selection-inference,0,1.0,48,0,63
49,gene-selection-inference,0,1.0,49,0,64
50,gene-selection-inference,0,1.0,50,0,63
51,gene-selection-inference,0,1.0,51,1,64
52,gene-selection-inference,0,1.0,52,3,63
53,gene-selection-inference,0,1.0,53,7,63
54,gene-selection-inference,0,1.0,54,11,62
55,gene-selection-inference,0,1.0,55,26,61
56,gene-selection-inference,0,1.0,56,64,38
57,gene-selection-inference,0,1.0,57,106,7
58,gene-selection-inference,0,1.0,58,172,2
59,gene-selection-inference,0,1.0,59,278,1
60,gene-selection-inference,0,1.0,60,359,2
61,gene-selection-inference,0,1.0,61,397,1
62,gene-selection-inference,0,1.0,62,400,1
63,gene-selection-inference,0,1.0,63,400,1
64,gene-selection-inference,0,1.0,64,400,1
65,gene-selection-inference,0,1.0,65,400,1
66,gene-selection-inference,0,1.0,66,400,1
67,gene-selection-inference,0,1.0,67,400,1
68,gene-selection-inference,0,1.0,68,400,2
69,gene-selection-inference,0,1.0,69,400,2
70,gene-selection-inference,0,1.0,70,400,3
71,gene-selection-inference,0,1.0,71,400,3
72,gene-selection-inference,0,1.0,72,400,4
73,gene-selection-inference,0,1.0,73,400,5
74,gene-selection-inference,0,1.0,74,400,3
75,gene-selection-inference,0,1.0,75,400,5
76,gene-selection-inference,0,1.0,76,400,4
77,gene-selection-inference,0,1.0,77,400,4
78,gene-selection-inference,0,1.0,78,400,4
79,gene-selection-inference,0,1.0,79,400,4
80,gene-selection-inference,0,1.0,80,400,3
81,gene-selection-inference,0,1.0,81,400,4
82,gene-selection-inference,0,1.0,82,400,4
83,gene-selection-inference,0,1.0,83,400,3
84,gene-selection-inference,0,1.0,84,400,3
85,gene-selection-inference,0,1.0,85,400,2
86,gene-selection-inference,0,1.0,86,400,3
87,gene-selection-inference,0,1.0,87,400,3
88,gene-selection-inference,0,1.0,88,400,3
89,gene-selection-inference,0,1.0,89,400,3
