,notebook,replicate,fitness-advantage,generation,prevalence,annotation
0,gene-selection-inference,4,0.1,0,0,6
1,gene-selection-inference,4,0.1,1,0,6
2,gene-selection-inference,4,0.1,2,0,8
3,gene-selection-inference,4,0.1,3,0,7
4,gene-selection-inference,4,0.1,4,0,8
5,gene-selection-inference,4,0.1,5,0,8
6,gene-selection-inference,4,0.1,6,0,11
7,gene-selection-inference,4,0.1,7,0,9
8,gene-selection-inference,4,0.1,8,0,10
9,gene-selection-inference,4,0.1,9,0,8
10,gene-selection-inference,4,0.1,10,0,6
11,gene-selection-inference,4,0.1,11,0,9
12,gene-selection-inference,4,0.1,12,0,9
13,gene-selection-inference,4,0.1,13,0,7
14,gene-selection-inference,4,0.1,14,0,8
15,gene-selection-inference,4,0.1,15,0,7
16,gene-selection-inference,4,0.1,16,0,7
17,gene-selection-inference,4,0.1,17,0,7
18,gene-selection-inference,4,0.1,18,0,6
19,gene-selection-inference,4,0.1,19,0,5
20,gene-selection-inference,4,0.1,20,0,1
21,gene-selection-inference,4,0.1,21,0,1
22,gene-selection-inference,4,0.1,22,0,1
23,gene-selection-inference,4,0.1,23,0,1
24,gene-selection-inference,4,0.1,24,0,1
25,gene-selection-inference,4,0.1,25,0,1
26,gene-selection-inference,4,0.1,26,0,1
27,gene-selection-inference,4,0.1,27,0,1
28,gene-selection-inference,4,0.1,28,0,1
29,gene-selection-inference,4,0.1,29,0,2
30,gene-selection-inference,4,0.1,30,0,2
31,gene-selection-inference,4,0.1,31,0,2
32,gene-selection-inference,4,0.1,32,0,3
33,gene-selection-inference,4,0.1,33,0,3
34,gene-selection-inference,4,0.1,34,0,3
35,gene-selection-inference,4,0.1,35,0,3
36,gene-selection-inference,4,0.1,36,0,6
37,gene-selection-inference,4,0.1,37,0,6
38,gene-selection-inference,4,0.1,38,0,5
39,gene-selection-inference,4,0.1,39,0,6
40,gene-selection-inference,4,0.1,40,0,8
41,gene-selection-inference,4,0.1,41,0,8
42,gene-selection-inference,4,0.1,42,0,7
